experiment_order,experiment_folder,experiment_name,task_id,difficulty,test_examples,correct_test_examples,example_accuracy,task_correct,specificity_score,specificity_per_100_words,color_terms,spatial_terms,action_terms,object_terms,condition_terms,word_count,sentence_count,avg_sentence_length,hypothesis
1,3_hint_hypo_program,Hint + Hypothesis + Program,44d8ac46,Easy,1,0,0.0,False,30,24.193548387096776,7,1,3,14,5,124,5,24.8,"Describing the input grid: The input contains two 5-colored shapes of the same size, one above and one below a separator row/area, and each shape acts like a template for the other.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Compare the two shapes cell-by-cell within their aligned bounding boxes. Wherever exactly one of the two shapes has a 5 and the other has a 0, mark that position in the output with red; wherever both have 5 or both have 0, leave the cell unchanged. Apply this comparison independently to both shapes’ locations so the red cells appear only in the differing interior positions."
1,3_hint_hypo_program,Hint + Hypothesis + Program,46f33fce,Medium,1,0,0.0,False,40,27.2108843537415,18,3,1,12,6,147,6,24.5,"Describing the input grid: The input consists of a 10x10 board split by a solid yellow horizontal separator into two 4x4 sparse boards: one in the top half and one in the bottom half. Each board contains a few colored single cells.
Describing the size of the output grid: The output is a 20x20 grid, made by expanding the 10x10 input so that each input cell becomes a 2x2 block.
Describing how to transform the grid: First enlarge every cell into a 2x2 block, so the whole board doubles in both dimensions. Then, for each non-yellow sparse board, fill each 2x2 block using the color of the corresponding single cell from the original board. The yellow separator becomes an empty 2x2 empty band, and all empty cells stay empty after expansion."
1,3_hint_hypo_program,Hint + Hypothesis + Program,48d8fb45,Easy,1,0,0.0,False,23,26.136363636363637,7,2,2,11,1,88,3,29.333333333333332,"Describing the input grid: The input contains a gray marker cell that separates the relevant pattern from the rest of the grid.
Describing the size of the output grid: The output is a 3x3 grid.
Describing how to transform the grid: Identify the 3x3 neighborhood centered on the gray marker’s row and column, then take the colored cells from that neighborhood and map them into the output by preserving their relative positions; any cell in that neighborhood that is not colored becomes 0."
1,3_hint_hypo_program,Hint + Hypothesis + Program,4938f0c2,Medium,1,0,0.0,False,25,29.411764705882355,2,3,4,12,4,85,4,21.25,"Describing the input grid: The input contains several colored corner-like patterns placed in different regions, with a solid colored separator line between them.
Describing the size of the output grid: The output keeps the same size as the input grid.
Describing how to transform the grid: Identify each nonzero pattern block and copy it into the opposite corner by rotating the block 180 degrees around its own center, so that the missing symmetric counterpart is completed. Keep the separator line and any already-existing blocks unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,496994bd,Easy,1,1,1.0,True,23,28.39506172839506,0,10,1,9,3,81,3,27.0,"Describing the input grid: The input is a rectangular grid where the top part contains a vertical sequence of colored rows, followed by a block of empty rows.
Describing the size of the output grid: The output grid has the same dimensions as the input grid.
Describing how to transform the grid: Copy the non-empty rows from the top of the grid to the bottom in reverse order, preserving each row exactly, so the grid becomes vertically symmetric around its middle."
1,3_hint_hypo_program,Hint + Hypothesis + Program,4be741c5,Medium,1,0,0.0,False,20,20.2020202020202,0,2,9,5,4,99,4,24.75,"Describing the input grid: The input is a mosaic of square tiles, each tile containing one main color with possible internal noise from other colors.
Describing the size of the output grid: The output has one cell for each tile position in the mosaic, so its dimensions equal the number of tiles vertically and horizontally.
Describing how to transform the grid: Partition the grid into equal square tiles. For each tile, take the color appearing in the tile’s top-left corner as the tile’s label, and place those labels into the output in the same tile layout order."
1,3_hint_hypo_program,Hint + Hypothesis + Program,4c5c2cf0,Easy,1,0,0.0,False,18,19.565217391304348,2,4,3,6,3,92,4,23.0,"Describing the input grid: The input is divided into four equal quadrants by the blank middle area, with one colored motif appearing in one quadrant and another colored motif appearing in the diagonally opposite quadrant.
Describing the size of the output grid: The output has the same dimensions as the input.
Describing how to transform the grid: Complete the 4-corner symmetry by taking each motif and placing its horizontal mirror, vertical mirror, and 180-degree rotation in the remaining three quadrants. The motifs are not recolored; only their positions are mirrored."
1,3_hint_hypo_program,Hint + Hypothesis + Program,50846271,Hard,1,0,0.0,False,20,22.22222222222222,4,0,1,11,4,90,3,30.0,"Describing the input grid: The input is a grid with one symmetric object formed by color 2, interrupted by zeros at the locations where the cross is incomplete.
Describing the size of the output grid: The output grid is the same shape as the input grid.
Describing how to transform the grid: Use the existing color-2 cells to infer the full cross by symmetry and continuity, then draw the missing parts of that cross in color 8 while keeping the original color-2 cells and all non-cross cells unchanged."
1,3_hint_hypo_program,Hint + Hypothesis + Program,50cb2852,Easy,1,0,0.0,False,24,23.52941176470588,2,5,3,7,7,102,4,25.5,"Describing the input grid: The input contains two colored rectangles, one in the upper half and one in the lower half, each made of a single color with empty interior space or solid fill.
Describing the size of the output grid: The output has the same size as the input grid.
Describing how to transform the grid: For each colored rectangle, find its bounding box and recolor every cell strictly inside that box to 8 if it is not already part of the rectangle’s border. The outermost cells of the rectangle remain their original color, and all other cells remain 0."
1,3_hint_hypo_program,Hint + Hypothesis + Program,54d82841,Easy,1,0,0.0,False,31,27.67857142857143,2,6,1,15,7,112,4,28.0,"Describing the input grid: The input consists of one or more colored pattern objects arranged in rows, each with a distinctive hollow-center top row and a lower row that defines a firing direction.
Describing the size of the output grid: The output grid has the same size as the input grid.
Describing how to transform the grid: Preserve the original objects, then project a single yellow cell from each object along the line extending from its hollow center. The projected yellow cell is placed at the same relative offset from the object as if the object were emitting a bullet straight outward from its opening, and only the landing cell is marked."
