task_id,difficulty,hint,status,candidate_index,is_best,program,train_pass_all,train_correct_count,train_total_examples,train_accuracy,train_error,test_pass_all,test_correct_count,test_total_examples,test_accuracy,test_error,num_programs_requested,num_programs_parsed,fallback_used,error
444801d8,Easy,"Think of it as filling something up, then covering it with a lid.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    nonzero = np.argwhere(grid != 0)
    if nonzero.size == 0:
        return out

    # process each connected-looking colored marker by replacing the enclosed hole
    colors = [c for c in np.unique(grid) if c not in (0, 1)]
    for color in colors:
        marker = np.argwhere(grid == color)
        if marker.size == 0:
            continue
        r, c = marker[0]

        # find nearest 1-rectangle around the marker by scanning rows/cols with 1s
        rows = np.where(np.any(grid == 1, axis=1))[0]
        cols = np.where(np.any(grid == 1, axis=0))[0]
        if len(rows) == 0 or len(cols) == 0:
            continue

        # choose bounding box of all 1s
        r0, r1 = rows.min(), rows.max()
        c0, c1 = cols.min(), cols.max()

        # fill all non-1 cells inside the box with the marker color
        sub = out[r0:r1+1, c0:c1+1]
        sub[sub != 1] = color
        out[r0:r1+1, c0:c1+1] = sub

    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
444801d8,Easy,"Think of it as filling something up, then covering it with a lid.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    out = g.copy()

    # identify all colors other than background and frame color 1
    marker_colors = [x for x in np.unique(g) if x not in (0, 1)]
    for mc in marker_colors:
        loc = np.argwhere(g == mc)
        if loc.size == 0:
            continue
        r, c = loc[0]

        # find the smallest rectangle of 1s that contains the marker
        row_has_1 = np.where(np.any(g == 1, axis=1))[0]
        col_has_1 = np.where(np.any(g == 1, axis=0))[0]
        if row_has_1.size == 0 or col_has_1.size == 0:
            continue

        # use the full span of 1s
        r0, r1 = row_has_1[0], row_has_1[-1]
        c0, c1 = col_has_1[0], col_has_1[-1]

        # if marker is inside the frame, flood the interior with marker color
        if r0 <= r <= r1 and c0 <= c <= c1:
            for i in range(r0, r1 + 1):
                for j in range(c0, c1 + 1):
                    if out[i, j] != 1:
                        out[i, j] = mc
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
444801d8,Easy,"Think of it as filling something up, then covering it with a lid.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    colors = [c for c in np.unique(grid) if c not in (0, 1)]
    for color in colors:
        pts = np.argwhere(grid == color)
        if pts.size == 0:
            continue
        r, c = pts[0]

        # locate the rectangle of 1s by its extreme rows/cols
        rows = np.where(np.any(grid == 1, axis=1))[0]
        cols = np.where(np.any(grid == 1, axis=0))[0]
        if rows.size == 0 or cols.size == 0:
            continue

        top, bottom = rows.min(), rows.max()
        left, right = cols.min(), cols.max()

        # fill the interior only, preserving the border 1s
        for i in range(top, bottom + 1):
            for j in range(left, right + 1):
                if grid[i, j] != 1:
                    out[i, j] = color
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
444801d8,Easy,"Think of it as filling something up, then covering it with a lid.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    out = g.copy()

    # For each non-1 color, paint the hole inside the 1-frame that contains it.
    for color in [x for x in np.unique(g) if x not in (0, 1)]:
        coords = np.argwhere(g == color)
        if coords.shape[0] == 0:
            continue
        r, c = coords[0]

        # find the frame bounds from all 1s
        ones = np.argwhere(g == 1)
        if ones.shape[0] == 0:
            continue
        r0, c0 = ones.min(axis=0)
        r1, c1 = ones.max(axis=0)

        # if the marker is within the frame, fill all non-border cells
        if r0 <= r <= r1 and c0 <= c <= c1:
            mask = out[r0:r1+1, c0:c1+1] != 1
            out[r0:r1+1, c0:c1+1][mask] = color
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
444801d8,Easy,"Think of it as filling something up, then covering it with a lid.",ok,6,True,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    # infer the active color from the single non-1, non-0 cell
    special = [c for c in np.unique(grid) if c not in (0, 1)]
    if not special:
        return out
    color = special[0]

    # find all 1-cells and use their bounding box
    ones = np.argwhere(grid == 1)
    if ones.size == 0:
        return out
    r0, c0 = ones.min(axis=0)
    r1, c1 = ones.max(axis=0)

    # fill the rectangle interior with the special color
    for i in range(r0, r1 + 1):
        for j in range(c0, c1 + 1):
            if out[i, j] != 1:
                out[i, j] = color
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h - 1):
        for c in range(w - 1):
            if g[r, c] == 5 and g[r, c + 1] == 5 and g[r + 1, c] == 5 and g[r + 1, c + 1] == 5:
                if np.all(g[r:r+2, c:c+2] == 5):
                    if np.any(g[max(0, r-1):min(h, r+3), max(0, c-1):min(w, c+3)] == 0):
                        g[r:r+2, c:c+2] = 2
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    h, w = out.shape
    for r in range(h - 1):
        for c in range(w - 1):
            block = out[r:r+2, c:c+2]
            if block.shape == (2, 2) and np.all(block == 5):
                # color 2 only if this 2x2 block is not part of a larger 5-filled rectangle
                top = r == 0 or np.any(out[r-1, c:c+2] != 5)
                left = c == 0 or np.any(out[r:r+2, c-1] != 5)
                bottom = r + 2 == h or np.any(out[r+2, c:c+2] != 5)
                right = c + 2 == w or np.any(out[r:r+2, c+2] != 5)
                if top and left and bottom and right:
                    out[r:r+2, c:c+2] = 2
    return out",False,1,4,0.25,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    visited = np.zeros_like(g, dtype=bool)
    for r in range(h - 1):
        for c in range(w - 1):
            if visited[r, c]:
                continue
            if np.all(g[r:r+2, c:c+2] == 5):
                # detect exact 2x2 square by checking no extension to right or down
                if (r + 2 == h or not np.all(g[r+2, c:c+2] == 5)) and (c + 2 == w or not np.all(g[r:r+2, c+2] == 5)):
                    g[r:r+2, c:c+2] = 2
                    visited[r:r+2, c:c+2] = True
    return g",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    h, w = out.shape
    for r in range(h - 1):
        for c in range(w - 1):
            if out[r, c] == 5 and out[r, c+1] == 5 and out[r+1, c] == 5 and out[r+1, c+1] == 5:
                # fill only if the 2x2 is surrounded by zeros on at least two sides
                sides = 0
                if r == 0 or np.all(out[r-1, c:c+2] == 0):
                    sides += 1
                if c == 0 or np.all(out[r:r+2, c-1] == 0):
                    sides += 1
                if r + 2 == h or np.all(out[r+2, c:c+2] == 0):
                    sides += 1
                if c + 2 == w or np.all(out[r:r+2, c+2] == 0):
                    sides += 1
                if sides >= 2:
                    out[r:r+2, c:c+2] = 2
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,5,True,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid.copy()
    h, w = g.shape
    for r in range(h - 1):
        for c in range(w - 1):
            if np.array_equal(g[r:r+2, c:c+2], np.full((2, 2), 5)):
                # replace isolated 2x2 5-blocks only
                neighborhood = g[max(0, r-1):min(h, r+3), max(0, c-1):min(w, c+3)]
                if np.sum(neighborhood == 5) == 4:
                    g[r:r+2, c:c+2] = 2
    return g",False,1,4,0.25,,False,0,1,0.0,,6,6,False,
44d8ac46,Easy,Notice what causes the red blocks to appear.,ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    out = grid.copy()
    h, w = out.shape
    for r in range(h - 1):
        for c in range(w - 1):
            if out[r, c] == 5 and out[r, c+1] == 5 and out[r+1, c] == 5 and out[r+1, c+1] == 5:
                # color the interior of any 2x2 square of 5s
                out[r:r+2, c:c+2] = 2
    return out",False,0,4,0.0,,False,0,1,0.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,1,False,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v != 0:
                out[r*2:(r+1)*2, c*2:(c+1)*2] = v
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v:
                out[r*2:r*2+4, c*2:c*2+4] = v
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,3,True,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v != 0:
                rr = (r // 2) * 4
                cc = (c // 2) * 4
                out[rr:rr+4, cc:cc+4] = v
    return out",True,3,3,1.0,,True,1,1,1.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v != 0:
                out[r*2:(r+1)*2, c*2:(c+1)*2] = v
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = np.array(input_grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v:
                out[r*2:r*2+4, c*2:c*2+4] = v
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
46f33fce,Medium,"Small blocks become large blocks, and the small board becomes a large board.",ok,6,False,"# candidate 6
import numpy as np

def transform_grid(grid: np.ndarray) -> np.ndarray:
    g = np.array(grid)
    h, w = g.shape
    out = np.zeros((h * 2, w * 2), dtype=int)
    for r in range(h):
        for c in range(w):
            v = int(g[r, c])
            if v != 0:
                out[r*2:r*2+4, c*2:c*2+4] = v
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
48d8fb45,Easy,"Once you find the gray blocks, the puzzle becomes much easier.",ok,1,True,"# candidate 1
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals = [v for v in np.unique(g) if v != 0 and v != 5]
    if not vals:
        return np.zeros((3, 3), dtype=int)
    c = vals[0]
    pts = np.argwhere(g == c)
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    return (g[r0:r1+1, c0:c1+1] == c).astype(int) * c",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
48d8fb45,Easy,"Once you find the gray blocks, the puzzle becomes much easier.",ok,2,False,"# candidate 2
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals = [v for v in np.unique(g) if v not in (0, 5)]
    if not vals:
        return np.zeros((3, 3), dtype=int)
    c = vals[0]
    pts = np.argwhere(g == c)
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    h, w = r1 - r0 + 1, c1 - c0 + 1
    out = np.zeros((h, w), dtype=int)
    out[g[r0:r1+1, c0:c1+1] == c] = c
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
48d8fb45,Easy,"Once you find the gray blocks, the puzzle becomes much easier.",ok,3,False,"# candidate 3
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals = [v for v in np.unique(g) if v not in (0, 5)]
    if not vals:
        return np.zeros((3, 3), dtype=int)
    c = vals[0]
    pts = np.argwhere(g == c)
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    return np.where(sub == c, c, 0)",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
48d8fb45,Easy,"Once you find the gray blocks, the puzzle becomes much easier.",ok,4,False,"# candidate 4
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals = [v for v in np.unique(g) if v not in (0, 5)]
    if not vals:
        return np.zeros((3, 3), dtype=int)
    c = vals[0]
    pts = np.argwhere(g == c)
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    out = np.zeros_like(sub)
    out[sub != 0] = c
    return out",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
48d8fb45,Easy,"Once you find the gray blocks, the puzzle becomes much easier.",ok,5,False,"# candidate 5
import numpy as np

def transform_grid(input_grid: np.ndarray) -> np.ndarray:
    g = input_grid
    vals = [v for v in np.unique(g) if v not in (0, 5)]
    if not vals:
        return np.zeros((3, 3), dtype=int)
    c = vals[0]
    pts = np.argwhere(g == c)
    r0, c0 = pts.min(axis=0)
    r1, c1 = pts.max(axis=0)
    sub = g[r0:r1+1, c0:c1+1]
    return (sub == c).astype(int) * c",False,0,3,0.0,,False,0,1,0.0,,6,6,False,
